feature,value,shap_value,abs_shap
wbc_apache_missing,0.0,-0.004191111565209349,0.004191111565209349
ph_apache,7.36,0.004145542359812744,0.004145542359812744
d1_creatinine_max_missing,0.0,-0.0041039226395419145,0.0041039226395419145
icu_admit_source_Other Hospital,0.0,-0.0040250621867449436,0.0040250621867449436
icu_admit_source_Accident & Emergency,1.0,0.004013696779615683,0.004013696779615683
d1_lactate_max_missing,0.0,-0.003926482667305622,0.003926482667305622
h1_arterial_po2_min,107.0,0.003638422381130481,0.003638422381130481
d1_diasbp_invasive_max,84.0,-0.0035623325732881805,0.0035623325732881805
apache_3j_bodysystem_Respiratory,0.0,0.0035272578788242063,0.0035272578788242063
temp_apache_missing,0.0,-0.0034997065855040094,0.0034997065855040094
h1_wbc_max,12.1,0.00315525262163529,0.00315525262163529
d1_arterial_po2_min,153.0,0.0031036757189511002,0.0031036757189511002
h1_arterial_pco2_max,42.1,0.0027312358524376108,0.0027312358524376108
paco2_apache,40.0,0.002681776499851611,0.002681776499851611
d1_creatinine_min,3.3,-0.002652439325799016,0.002652439325799016
d1_calcium_max,6.7,0.002625515563567705,0.002625515563567705
hospital_admit_source_Acute Care/Floor,0.0,0.002566102698546051,0.002566102698546051
h1_platelets_min,181.0,0.0025655750576055176,0.0025655750576055176
apache_2_bodysystem_Trauma,0.0,-0.002539097679659454,0.002539097679659454
h1_arterial_ph_max,7.35,0.0025376444186545224,0.0025376444186545224
d1_bilirubin_max_missing,1.0,0.0024835461899692995,0.0024835461899692995
h1_lactate_min,2.0,0.002460873256397011,0.002460873256397011
h1_sysbp_invasive_min,70.0,0.0024599854138535296,0.0024599854138535296
arf_apache,0.0,-0.0024018096003418457,0.0024018096003418457
h1_diasbp_invasive_min,63.0,0.0023914624776838448,0.0023914624776838448
apache_post_operative,0.0,0.0023648967502164675,0.0023648967502164675
albumin_apache_missing,1.0,0.0023569222351909145,0.0023569222351909145
gcs_eyes_apache_missing,0.0,-0.002348663163459984,0.002348663163459984
temp_apache,36.4,-0.0023282002753557654,0.0023282002753557654
d1_inr_min_missing,0.0,0.0022518021065663337,0.0022518021065663337
h1_pao2fio2ratio_max,222.1111111,0.0022111484822209477,0.0022111484822209477
h1_hemaglobin_min,11.0,0.0021293891009502987,0.0021293891009502987
h1_mbp_invasive_max_missing,0.0,0.002113497932699754,0.002113497932699754
h1_wbc_min,12.1,0.002054183076136128,0.002054183076136128
h1_sysbp_noninvasive_max_missing,0.0,0.0020465312902776538,0.0020465312902776538
glucose_apache,328.0,-0.002023775424936235,0.002023775424936235
immunosuppression,0.0,-0.0020025194825120125,0.0020025194825120125
bun_apache_missing,0.0,-0.001941145790184477,0.001941145790184477
h1_arterial_pco2_max_missing,1.0,0.0018918243050005943,0.0018918243050005943
weight,79.3,0.0018601588615480575,0.0018601588615480575
d1_mbp_invasive_max,116.0,-0.0018582980611719733,0.0018582980611719733
h1_mbp_noninvasive_max_missing,0.0,0.0018552166902531858,0.0018552166902531858
h1_sodium_max_missing,1.0,0.0018457006276566153,0.0018457006276566153
urineoutput_apache_missing,1.0,0.0017917111804812405,0.0017917111804812405
